READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,PRICE_PER_KG,SHELF_LIFE_DAYS,OPTIMAL_TEMP_MIN,OPTIMAL_TEMP_MAX,RISK_LEVEL,ROUTE_KEY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE
R000064,2026-08-03 22:15:55.000 -0700,A101,Strawberries,Fruits,350,7,0,2,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,1,92,0.45,46,79.3,19.41316,73.795016
R000065,2026-08-03 22:16:00.000 -0700,A102,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Nashik -> Jaipur,Nashik,Jaipur,-25,39,0.38,74,55.7,17.094953,78.276091
R000066,2026-08-03 22:16:05.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Kochi -> Bengaluru,Kochi,Bengaluru,-19,40,0.45,62,53.1,9.996861,76.456186
R000068,2026-08-03 22:16:15.000 -0700,A108,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Hyderabad -> Chennai,Hyderabad,Chennai,5,49,0.26,74,85.4,17.769733,78.583271
R000069,2026-08-03 22:16:20.000 -0700,A105,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nashik -> Jaipur,Nashik,Jaipur,5,45,0.42,91,69.2,17.850294,78.117026
R000071,2026-08-03 22:16:30.000 -0700,A103,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,-25,33,0.14,79,86.9,17.659007,78.371085
R000075,2026-08-03 22:16:50.000 -0700,A108,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,0.5,92,0.46,79,81.3,13.232084,77.084262
R000077,2026-08-03 22:17:00.000 -0700,A104,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Bengaluru -> Chennai,Bengaluru,Chennai,6,70,0.39,70,62.6,12.698333,77.489176
R000084,2026-08-03 22:17:36.000 -0700,A101,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Bengaluru -> Chennai,Bengaluru,Chennai,3,100,0.21,89,46.8,12.651919,77.853974
R000086,2026-08-03 22:17:46.000 -0700,A101,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,-19,51,0.72,93,31.1,19.37503,73.452178
R000087,2026-08-03 22:17:51.000 -0700,A106,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,38,0.12,62,35.2,17.86941,78.329265
R000088,2026-08-03 22:17:56.000 -0700,A101,Ice Cream,Frozen Foods,250,180,-25,-18,High,Nagpur -> Raipur,Nagpur,Raipur,-21.5,54,0.9,41,47.7,19.133367,72.531062
R000090,2026-08-03 22:18:06.000 -0700,A111,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Bengaluru -> Kochi,Bengaluru,Kochi,-19,56,0.23,94,57.9,12.841065,77.36193
R000091,2026-08-03 22:18:11.000 -0700,A115,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Kochi -> Mumbai,Kochi,Mumbai,-19,47,0.58,49,77.7,19.637603,73.441171
R000093,2026-08-03 22:18:21.000 -0700,A114,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Mumbai -> Jaipur,Mumbai,Jaipur,2,98,0.49,98,80.9,13.316472,77.999591
R000097,2026-08-03 22:18:41.000 -0700,A111,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Pune -> Nagpur,Pune,Nagpur,5,36,0.46,61,56.3,17.347095,78.582347
R000099,2026-08-03 22:18:51.000 -0700,A115,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Bengaluru -> Kochi,Bengaluru,Kochi,6,66,0.44,98,77.8,12.825896,77.424121
R000104,2026-08-03 22:19:16.000 -0700,A102,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nagpur -> Raipur,Nagpur,Raipur,5,31,0.24,67,83.6,17.048115,78.730667
R000107,2026-08-03 22:19:31.000 -0700,A110,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,33,0.44,50,44.6,17.558708,78.853594
R000109,2026-08-03 22:19:41.000 -0700,A110,Ice Cream,Frozen Foods,250,180,-25,-18,High,Chennai -> Coimbatore,Chennai,Coimbatore,-21.5,53,0.44,71,70.6,19.110072,73.198118
R000110,2026-08-03 22:19:46.000 -0700,A107,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Mumbai -> Delhi,Mumbai,Delhi,-19,57,0.12,99,72.5,10.484275,76.680926
R000111,2026-08-03 22:19:51.000 -0700,A110,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Delhi,Mumbai,Delhi,5,32,0.15,42,45.4,17.385049,78.34862
R000115,2026-08-03 22:20:11.000 -0700,A104,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Kochi -> Bengaluru,Kochi,Bengaluru,-19,54,0.33,78,38.8,9.90669,76.074874
R000118,2026-08-03 22:20:26.000 -0700,A107,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,-25,,0.44,90,89.1,17.925199,78.392578
R000119,2026-08-03 22:20:31.000 -0700,A112,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Chennai -> Coimbatore,Chennai,Coimbatore,-19,58,0.32,49,88.8,13.171672,77.187995
R000121,2026-08-03 22:20:41.000 -0700,A109,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Nashik -> Delhi,Nashik,Delhi,6,77,0.8,46,46.8,12.972649,77.093625
R000122,2026-08-03 22:20:46.000 -0700,A105,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Indore -> Bhopal,Indore,Bhopal,3,100,0.25,76,64.9,12.566186,77.398269
R000123,2026-08-03 22:20:51.000 -0700,A106,Strawberries,Fruits,350,7,0,2,High,Kochi -> Mumbai,Kochi,Mumbai,1,92,0.26,93,56.9,19.441419,73.107646
R000127,2026-08-03 22:21:11.000 -0700,A105,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Kochi -> Mumbai,Kochi,Mumbai,5,39,0.24,80,85.9,17.66961,78.266213
R000131,2026-08-03 22:21:32.000 -0700,A112,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Indore -> Delhi,Indore,Delhi,0.5,93,0.22,57,86.5,12.996616,77.242342
R000132,2026-08-03 22:21:37.000 -0700,A102,Ice Cream,Frozen Foods,250,180,-25,-18,High,Lucknow -> Patna,Lucknow,Patna,-21.5,60,0.63,78,63.8,19.076451,73.49425
R000133,2026-08-03 22:21:42.000 -0700,A114,Strawberries,Fruits,350,7,0,2,High,Nashik -> Jaipur,Nashik,Jaipur,1,95,0.55,52,45.8,18.929866,73.031515
R000134,2026-08-03 22:21:47.000 -0700,A115,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nagpur -> Raipur,Nagpur,Raipur,5,30,0.1,58,44.1,17.544,78.354042
R000138,2026-08-03 22:22:07.000 -0700,A113,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Indore -> Delhi,Indore,Delhi,5,36,0.39,64,86.3,17.328562,78.440414
R000139,2026-08-03 22:22:12.000 -0700,A115,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Nagpur -> Raipur,Nagpur,Raipur,2,95,0.54,95,88,12.611516,77.873433
R000140,2026-08-03 22:22:17.000 -0700,A106,Ice Cream,Frozen Foods,250,180,-25,-18,High,Indore -> Delhi,Indore,Delhi,-21.5,42,0.52,81,46.9,19.309806,72.551498
R000141,2026-08-03 22:22:22.000 -0700,A101,Strawberries,Fruits,350,7,0,2,High,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,1,90,0.55,54,34.2,18.658354,73.958232
R000143,2026-08-03 22:22:32.000 -0700,A113,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Indore -> Bhopal,Indore,Bhopal,5,49,0.13,70,48.9,17.676282,78.059142
R000149,2026-08-03 22:23:02.000 -0700,A115,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Hyderabad -> Chennai,Hyderabad,Chennai,5,35,0.34,96,51.8,17.94993,78.760306
R000151,2026-08-03 22:23:12.000 -0700,A109,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Kochi -> Bengaluru,Kochi,Bengaluru,6,65,0.76,79,85.5,12.96105,77.738612
R000152,2026-08-03 22:23:17.000 -0700,A108,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Pune -> Hyderabad,Pune,Hyderabad,6,66,0.25,45,88.1,12.887051,77.578045
R000154,2026-08-03 22:23:27.000 -0700,A113,Strawberries,Fruits,350,7,0,2,High,Indore -> Bhopal,Indore,Bhopal,1,94,0.65,55,85.4,19.079827,73.788847
R000155,2026-08-03 22:23:32.000 -0700,A111,Medicines,Pharmaceuticals,1200,730,15,25,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,20,48,0.44,70,75.9,17.922741,78.500699
R000156,2026-08-03 22:23:37.000 -0700,A106,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Bengaluru -> Kochi,Bengaluru,Kochi,-19,58,0.11,60,88.3,12.977238,77.065268
R000159,2026-08-03 22:23:52.000 -0700,A109,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,-19,52,0.34,41,80.3,19.302173,72.916049
R000160,2026-08-03 22:23:57.000 -0700,A115,Strawberries,Fruits,350,7,0,2,High,Pune -> Lucknow,Pune,Lucknow,1,91,0.41,94,38.6,19.295927,73.352944
R000161,2026-08-03 22:24:02.000 -0700,A107,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Hyderabad -> Chennai,Hyderabad,Chennai,5,44,0.48,78,75.9,17.600837,78.20845
R000162,2026-08-03 22:24:07.000 -0700,A110,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Lucknow -> Patna,Lucknow,Patna,-19,57,0.4,44,46.4,12.648701,77.783573
R000163,2026-08-03 22:24:12.000 -0700,A111,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Delhi -> Amritsar,Delhi,Amritsar,0.5,94,0.67,41,80.2,13.365586,77.686286
R000165,2026-08-03 22:24:22.000 -0700,A114,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,5,42,0.37,88,78.1,17.57488,78.571901
R000167,2026-08-03 22:24:32.000 -0700,A102,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Pune -> Lucknow,Pune,Lucknow,5,36,0.34,63,55.7,17.866158,78.385417
R000169,2026-08-03 22:24:42.000 -0700,A110,Medicines,Pharmaceuticals,1200,730,15,25,High,Nashik -> Delhi,Nashik,Delhi,20,41,0.12,80,83,17.703381,78.442756
R000172,2026-08-03 22:24:57.000 -0700,A101,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Bengaluru -> Chennai,Bengaluru,Chennai,-19,42,0.54,82,63,13.304676,77.056834
R000174,2026-08-03 22:25:07.000 -0700,A105,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Chennai -> Coimbatore,Chennai,Coimbatore,5,42,0.39,43,41.9,17.232228,78.296391
R000175,2026-08-03 22:25:12.000 -0700,A110,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Bengaluru -> Chennai,Bengaluru,Chennai,5,,0.4,45,74.1,17.08118,78.996631
R000178,2026-08-03 22:25:27.000 -0700,A106,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Hyderabad -> Kolkata,Hyderabad,Kolkata,-19,48,0.55,87,50.6,19.153485,73.48552
R000183,2026-08-03 22:25:52.000 -0700,A114,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Kolkata -> Guwahati,Kolkata,Guwahati,1,100,0.72,54,34.1,13.463525,77.917236
R000184,2026-08-03 22:25:57.000 -0700,A103,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,-25,33,0.26,61,49.8,17.341868,78.042751
R000196,2026-08-03 22:26:58.000 -0700,A109,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Pune -> Hyderabad,Pune,Hyderabad,1,97,0.46,63,32.7,13.191319,77.552276
R000197,2026-08-03 22:27:03.000 -0700,A101,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,-19,50,0.18,46,49.9,10.347227,76.819621
R000202,2026-08-03 22:27:28.000 -0700,A104,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Hyderabad -> Kolkata,Hyderabad,Kolkata,5,32,0.46,67,79.1,17.172296,78.321079
R000203,2026-08-03 22:27:33.000 -0700,A110,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,-19,51,0.91,75,65.6,9.702487,76.896052
R000204,2026-08-03 22:27:38.000 -0700,A115,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,2,95,0.32,75,58.4,13.361178,77.044153
R000205,2026-08-03 22:27:43.000 -0700,A106,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Lucknow -> Patna,Lucknow,Patna,5,32,0.24,48,89.2,17.682163,78.483772
R000206,2026-08-03 22:27:48.000 -0700,A101,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Delhi -> Amritsar,Delhi,Amritsar,1,97,0.28,45,53.4,12.76851,77.325201
R000207,2026-08-03 22:27:53.000 -0700,A111,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Kochi -> Bengaluru,Kochi,Bengaluru,5,30,0.34,76,85.6,17.710334,78.787057
R000212,2026-08-03 22:28:18.000 -0700,A111,Strawberries,Fruits,350,7,0,2,High,Kochi -> Mumbai,Kochi,Mumbai,1,90,0.61,76,77.5,19.04997,73.717633
R000213,2026-08-03 22:28:23.000 -0700,A115,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Nagpur -> Hyderabad,Nagpur,Hyderabad,-19,57,0.78,89,64.7,13.471619,77.754408
R000221,2026-08-03 22:29:03.000 -0700,A111,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Mumbai -> Delhi,Mumbai,Delhi,3,97,0.78,96,36.9,13.040472,77.141717
R000225,2026-08-03 22:29:23.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,-19,50,0.49,90,60.2,9.836322,76.526518
R000229,2026-08-03 22:29:43.000 -0700,A110,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Bengaluru -> Kochi,Bengaluru,Kochi,2,99,0.32,78,76.6,13.172488,77.733131
R000230,2026-08-03 22:29:48.000 -0700,A102,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Kochi -> Bengaluru,Kochi,Bengaluru,-19,46,0.91,98,41.1,12.764282,77.493744
R000238,2026-08-03 22:30:28.000 -0700,A115,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,-19,60,0.45,82,40.4,19.280798,73.122615
R000243,2026-08-03 22:30:53.000 -0700,A110,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Bengaluru -> Chennai,Bengaluru,Chennai,0.5,94,0.68,79,38.6,12.953544,77.209123
R000244,2026-08-03 22:30:58.000 -0700,A114,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Mumbai -> Delhi,Mumbai,Delhi,5,49,0.12,84,78.4,17.599603,78.30281
R000245,2026-08-03 22:31:03.000 -0700,A114,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Nashik -> Delhi,Nashik,Delhi,5,50,0.39,90,44.7,17.90734,78.931081
R000247,2026-08-03 22:31:13.000 -0700,A105,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Pune -> Lucknow,Pune,Lucknow,-19,42,0.32,66,65.6,19.283964,72.584092
R000248,2026-08-03 22:31:18.000 -0700,A109,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Pune -> Lucknow,Pune,Lucknow,3,100,0.6,92,59.8,12.653208,77.916792
R000250,2026-08-03 22:31:28.000 -0700,A102,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Surat -> Pune,Surat,Pune,1,98,0.53,96,51.7,13.139198,77.548329
R000251,2026-08-03 22:31:34.000 -0700,A107,Strawberries,Fruits,350,7,0,2,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,1,94,0.21,69,69.8,19.014372,73.398453
R000252,2026-08-03 22:31:39.000 -0700,A109,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Lucknow -> Patna,Lucknow,Patna,5,37,0.5,48,56.7,17.151703,78.472839
R000254,2026-08-03 22:31:49.000 -0700,A104,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Kochi -> Mumbai,Kochi,Mumbai,2,100,0.74,71,73.2,12.980053,77.114413
R000257,2026-08-03 22:32:04.000 -0700,A104,Ice Cream,Frozen Foods,250,180,-25,-18,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,-21.5,49,0.21,92,56.3,19.627681,73.213959
R000258,2026-08-03 22:32:09.000 -0700,A103,Strawberries,Fruits,350,7,0,2,High,Pune -> Nagpur,Pune,Nagpur,1,92,0.11,61,87,18.742317,73.153866
R000259,2026-08-03 22:32:14.000 -0700,A104,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,-19,59,0.71,60,43.5,13.026821,77.372478
R000260,2026-08-03 22:32:19.000 -0700,A110,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Mumbai -> Goa,Mumbai,Goa,-19,60,0.91,56,50.2,10.370654,76.746561
R000265,2026-08-03 22:32:44.000 -0700,A104,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Nagpur -> Hyderabad,Nagpur,Hyderabad,0.5,95,0.62,96,62.5,12.734875,77.305042
R000270,2026-08-03 22:33:09.000 -0700,A110,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Bengaluru -> Kochi,Bengaluru,Kochi,3,,0.36,58,69.5,12.808633,77.009686
R000272,2026-08-03 22:33:19.000 -0700,A107,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nashik -> Delhi,Nashik,Delhi,5,41,0.22,94,76.1,17.654778,78.375584
R000273,2026-08-03 22:33:24.000 -0700,A104,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,-19,47,0.53,51,86.7,10.243084,76.11482
R000274,2026-08-03 22:33:29.000 -0700,A111,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Pune -> Nagpur,Pune,Nagpur,-19,54,0.67,89,74.1,13.218112,77.52934
R000275,2026-08-03 22:33:34.000 -0700,A104,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Indore -> Bhopal,Indore,Bhopal,5,35,0.34,43,49.6,17.640537,78.216364
R000278,2026-08-03 22:33:49.000 -0700,A115,Medicines,Pharmaceuticals,1200,730,15,25,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,20,38,0.17,58,74,17.035495,78.407442
R000280,2026-08-03 22:33:59.000 -0700,A105,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Nashik -> Delhi,Nashik,Delhi,-19,58,0.88,75,85.6,10.234814,76.948128
R000282,2026-08-03 22:34:09.000 -0700,A115,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Kochi -> Bengaluru,Kochi,Bengaluru,5,33,0.41,73,31.5,17.579377,78.129631
R000285,2026-08-03 22:34:24.000 -0700,A106,Medicines,Pharmaceuticals,1200,730,15,25,High,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,20,38,0.12,91,46.3,17.699159,78.389891
R000286,2026-08-03 22:34:29.000 -0700,A113,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,-19,,0.33,93,71.5,19.921686,73.318052
R000289,2026-08-03 22:34:44.000 -0700,A105,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Lucknow -> Patna,Lucknow,Patna,0.5,93,0.25,66,75.1,12.760855,77.265737
R000291,2026-08-03 22:34:54.000 -0700,A110,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Mumbai -> Delhi,Mumbai,Delhi,-19,52,0.2,81,57.3,9.535814,76.098231
R000293,2026-08-03 22:35:04.000 -0700,A110,Ice Cream,Frozen Foods,250,180,-25,-18,High,Indore -> Delhi,Indore,Delhi,-21.5,40,0.84,91,52.3,19.027957,72.68782
R000294,2026-08-03 22:35:09.000 -0700,A102,Asparagus,Exotic Fruits & Vegetables,450,10,2,4,High,Nashik -> Delhi,Nashik,Delhi,3,98,0.24,53,45.3,12.558793,77.439267
R000295,2026-08-03 22:35:14.000 -0700,A112,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,46,0.43,92,70.6,17.920304,78.62161
R000296,2026-08-03 22:35:19.000 -0700,A104,Frozen Chicken,Frozen Foods,320,365,-20,-18,High,Indore -> Delhi,Indore,Delhi,-19,43,0.64,78,74.4,13.166462,77.553441
R000299,2026-08-03 22:35:34.000 -0700,A103,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Kolkata -> Guwahati,Kolkata,Guwahati,5,43,0.43,88,75.5,17.161027,78.549045
R000301,2026-08-03 22:35:44.000 -0700,A113,Ice Cream,Frozen Foods,250,180,-25,-18,High,Indore -> Delhi,Indore,Delhi,-21.5,59,0.78,74,39.4,19.429864,73.41403
R000307,2026-08-03 22:36:14.000 -0700,A103,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,5,,0.39,67,69.5,17.703271,78.818761
R000315,2026-08-03 22:36:55.000 -0700,A110,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Lucknow -> Patna,Lucknow,Patna,-19,45,0.22,55,88,9.870046,76.61845
R000318,2026-08-03 22:37:10.000 -0700,A101,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,41,0.48,67,57.7,17.442584,78.862965
R000325,2026-08-03 22:37:45.000 -0700,A114,Insulin,Pharmaceuticals,3500,365,2,8,Critical,Ahmedabad -> Delhi,Ahmedabad,Delhi,5,42,0.12,74,69.2,17.757727,78.685377
R000327,2026-08-03 22:37:55.000 -0700,A108,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Nagpur -> Hyderabad,Nagpur,Hyderabad,0.5,95,0.63,45,87.6,12.951677,77.939544
R000328,2026-08-03 22:38:00.000 -0700,A110,Frozen Fish,Frozen Foods,450,180,-20,-18,Critical,Mumbai -> Delhi,Mumbai,Delhi,-19,53,0.12,83,46.5,10.000183,76.079955
R000333,2026-08-03 22:38:25.000 -0700,A107,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Pune -> Lucknow,Pune,Lucknow,2,99,0.49,78,63.9,13.004957,77.337084
R000334,2026-08-03 22:38:30.000 -0700,A110,Antibiotics,Pharmaceuticals,1500,365,2,8,High,Lucknow -> Patna,Lucknow,Patna,5,40,0.39,67,82.5,17.176482,78.801544
R000335,2026-08-03 22:38:35.000 -0700,A110,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Nashik -> Delhi,Nashik,Delhi,5,39,0.44,83,62.1,17.214297,78.657038
R000336,2026-08-03 22:38:40.000 -0700,A104,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Pune -> Lucknow,Pune,Lucknow,5,35,0.14,92,52.1,17.030858,78.32174
R000340,2026-08-03 22:39:00.000 -0700,A105,Frozen Prawns,Frozen Foods,650,180,-20,-18,Critical,Pune -> Nagpur,Pune,Nagpur,-19,41,0.89,56,71.5,9.527597,76.453092
R000341,2026-08-03 22:39:05.000 -0700,A108,Ice Cream,Frozen Foods,250,180,-25,-18,High,Hyderabad -> Kolkata,Hyderabad,Kolkata,-21.5,47,0.18,58,65.5,19.461599,72.74196
R000342,2026-08-03 22:39:10.000 -0700,A102,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Bengaluru -> Kochi,Bengaluru,Kochi,5,42,0.41,65,39.7,17.569308,78.990716
R000343,2026-08-03 22:39:15.000 -0700,A114,Vaccines,Pharmaceuticals,5000,365,2,8,Critical,Mumbai -> Jaipur,Mumbai,Jaipur,5,49,0.13,49,38.9,17.595691,78.039101
R000345,2026-08-03 22:39:25.000 -0700,A115,Medicines,Pharmaceuticals,1200,730,15,25,High,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,20,47,0.31,68,80.2,17.86704,78.176805
R000347,2026-08-03 22:39:35.000 -0700,A114,Strawberries,Fruits,350,7,0,2,High,Indore -> Bhopal,Indore,Bhopal,1,94,0.63,94,74.7,19.334542,73.539162
R000348,2026-08-03 22:39:40.000 -0700,A104,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Hyderabad -> Kolkata,Hyderabad,Kolkata,5,32,0.43,42,31.6,17.063683,78.948054
R000350,2026-08-03 22:39:50.000 -0700,A102,Medicines,Pharmaceuticals,1200,730,15,25,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,20,53,0.27,71,57.6,17.967092,78.685187
R000357,2026-08-03 22:40:26.000 -0700,A115,Kiwi,Exotic Fruits & Vegetables,320,45,0,1,High,Nagpur -> Raipur,Nagpur,Raipur,0.5,94,0.56,78,75.2,12.53063,77.089449
R000360,2026-08-03 22:40:41.000 -0700,A114,Avocados,Exotic Fruits & Vegetables,280,21,4,8,High,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,6,78,0.65,59,35.5,13.415498,77.390338
R000363,2026-08-03 22:40:56.000 -0700,A115,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Pune -> Hyderabad,Pune,Hyderabad,-19,41,0.57,65,76.8,19.185516,73.003464
R000367,2026-08-03 22:41:16.000 -0700,A114,Broccoli,Exotic Fruits & Vegetables,180,14,0,4,High,Kochi -> Bengaluru,Kochi,Bengaluru,2,95,0.68,49,51.8,12.679002,77.461009
R000368,2026-08-03 22:41:21.000 -0700,A109,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Chennai -> Coimbatore,Chennai,Coimbatore,-19,47,0.6,51,78.4,19.523007,72.593699
R000369,2026-08-03 22:41:26.000 -0700,A106,Biologics,Pharmaceuticals,6000,365,2,8,Critical,Kochi -> Bengaluru,Kochi,Bengaluru,5,38,0.18,88,38.2,17.689755,78.105398
R000371,2026-08-03 22:41:36.000 -0700,A103,Strawberries,Fruits,350,7,0,2,High,Bengaluru -> Kochi,Bengaluru,Kochi,1,90,0.23,76,56.6,19.242493,73.418195
R000373,2026-08-03 22:41:46.000 -0700,A104,Frozen Meat,Frozen Foods,700,365,-20,-18,Critical,Nashik -> Jaipur,Nashik,Jaipur,-19,59,0.47,55,57,19.906441,73.143518
R000376,2026-08-03 22:42:01.000 -0700,A113,Lettuce,Exotic Fruits & Vegetables,90,7,0,2,High,Chennai -> Coimbatore,Chennai,Coimbatore,1,95,0.49,90,86.5,12.637054,77.600365
R000377,2026-08-03 22:42:06.000 -0700,A101,Blood Plasma,Pharmaceuticals,8000,365,-30,-20,Critical,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-25,40,0.16,45,88.5,17.563974,78.107202
