READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE,INGESTED_AT
R001771,2026-08-04 00:41:01.000 -0700,A110,Orange,Fruits,Chennai,Coimbatore,6.13,85,0.78,60,73.2,21.881316,79.46177,2026-08-03 12:11:02.078 -0700
R001772,2026-08-04 00:41:07.000 -0700,A106,Dragon Fruit,Exotic Fruits & Vegetables,Indore,Bhopal,7.17,88,0.43,73,36.4,17.279404,78.985353,2026-08-03 12:11:07.084 -0700
R001773,2026-08-04 00:41:12.000 -0700,A112,Green Peas,Vegetables,Bengaluru,Kochi,0.88,91,0.73,59,83.1,30.850485,76.746412,2026-08-03 12:11:12.102 -0700
R001774,2026-08-04 00:41:17.000 -0700,A107,Pineapple,Fruits,Hyderabad,Bengaluru,8.11,87,0.72,70,46.9,10.954299,76.129522,2026-08-03 12:11:17.124 -0700
R001775,2026-08-04 00:41:22.000 -0700,A108,Blood Plasma,Pharmaceuticals,Mumbai,Delhi,-28.06,46,0.31,84,78.8,17.783698,78.078954,2026-08-03 12:11:22.140 -0700
R001776,2026-08-04 00:41:27.000 -0700,A114,Capsicum,Vegetables,Lucknow,Patna,8.09,91,0.26,86,69.7,12.507941,77.53074,2026-08-03 12:11:27.154 -0700
R001777,2026-08-04 00:41:32.000 -0700,A113,Lettuce,Exotic Fruits & Vegetables,Pune,Lucknow,0.21,95,0.2,73,36,12.638229,77.622846,2026-08-03 12:11:32.179 -0700
R001778,2026-08-04 00:41:37.000 -0700,A112,Dragon Fruit,Exotic Fruits & Vegetables,Lucknow,Patna,9.04,89,0.75,97,51.7,17.429186,78.434597,2026-08-03 12:11:37.199 -0700
R001779,2026-08-04 00:41:42.000 -0700,A101,Frozen French Fries,Frozen Foods,Nashik,Delhi,-18.14,48,0.57,63,59.9,19.402766,73.27336,2026-08-03 12:11:42.203 -0700
R001780,2026-08-04 00:41:47.000 -0700,A113,Strawberries,Fruits,Ahmedabad,Delhi,0.44,90,0.68,57,83,18.89997,73.209313,2026-08-03 12:11:47.238 -0700
R001781,2026-08-04 00:41:52.000 -0700,A102,Orange,Fruits,Chennai,Coimbatore,5.88,85,0.36,57,69.6,21.610171,79.647663,2026-08-03 12:11:52.264 -0700
R001782,2026-08-04 00:41:57.000 -0700,A105,Potato,Vegetables,Pune,Hyderabad,6.02,93,0.2,75,78.6,22.339726,76.194508,2026-08-03 12:11:57.282 -0700
R001783,2026-08-04 00:42:02.000 -0700,A104,Papaya,Fruits,Nashik,Jaipur,10.64,87,0.56,49,80.6,16.096538,79.383529,2026-08-03 12:12:02.306 -0700
R001784,2026-08-04 00:42:07.000 -0700,A110,Apple,Fruits,Indore,Delhi,1.37,94,0.16,75,34.5,34.496581,74.747181,2026-08-03 12:12:07.327 -0700
R001785,2026-08-04 00:42:12.000 -0700,A113,Insulin,Pharmaceuticals,Nashik,Jaipur,12.47,43,0.42,50,63.7,17.547205,78.589523,2026-08-03 12:12:12.793 -0700
R001786,2026-08-04 00:42:17.000 -0700,A107,Frozen Corn,Frozen Foods,Indore,Bhopal,-19.85,55,0.59,80,57.3,22.298562,75.143723,2026-08-03 12:12:17.376 -0700
R001787,2026-08-04 00:42:22.000 -0700,A111,Potato,Vegetables,Kolkata,Guwahati,6.28,95,0.59,43,65,22.290723,75.139587,2026-08-03 12:12:22.394 -0700
R001788,2026-08-04 00:42:27.000 -0700,A105,Lettuce,Exotic Fruits & Vegetables,Surat,Pune,0.8,99,0.64,84,76.1,13.198505,77.019738,2026-08-03 12:12:27.377 -0700
R001789,2026-08-04 00:42:32.000 -0700,A108,Broccoli,Exotic Fruits & Vegetables,Mumbai,Delhi,2.39,98,0.23,49,89.8,12.652092,77.614226,2026-08-03 12:12:32.404 -0700
R001790,2026-08-04 00:42:37.000 -0700,A109,Insulin,Pharmaceuticals,Indore,Bhopal,3.37,,0.36,100,35,17.705433,78.612528,2026-08-03 12:12:37.422 -0700
R001791,2026-08-04 00:42:42.000 -0700,A103,Apple,Fruits,Lucknow,Patna,2.78,93,0.64,73,67.2,34.436331,75.04377,2026-08-03 12:12:42.449 -0700
R001792,2026-08-04 00:42:47.000 -0700,A101,Medicines,Pharmaceuticals,Hyderabad,Kolkata,16.8,52,0.41,65,54.6,17.823405,78.788316,2026-08-03 12:12:47.468 -0700
R001793,2026-08-04 00:42:52.000 -0700,A106,Green Peas,Vegetables,Kolkata,Guwahati,0.79,92,0.53,52,86.2,30.383914,76.948623,2026-08-03 12:12:52.496 -0700
R001794,2026-08-04 00:42:57.000 -0700,A105,Capsicum,Vegetables,Kolkata,Guwahati,9.28,92,0.23,44,31.6,12.95369,77.932915,2026-08-03 12:12:57.514 -0700
R001795,2026-08-04 00:43:02.000 -0700,A112,Broccoli,Exotic Fruits & Vegetables,Surat,Pune,2.06,99,0.27,74,84.1,13.130632,77.688646,2026-08-03 12:13:02.539 -0700
R001796,2026-08-04 00:43:07.000 -0700,A109,Asparagus,Exotic Fruits & Vegetables,Kochi,Mumbai,6.78,95,0.35,86,34.7,12.639847,77.53331,2026-08-03 12:13:07.553 -0700
R001797,2026-08-04 00:43:12.000 -0700,A111,Vaccines,Pharmaceuticals,Indore,Bhopal,6.83,33,0.4,56,30.6,17.919771,78.34215,2026-08-03 12:13:12.549 -0700
R001798,2026-08-04 00:43:17.000 -0700,A101,Antibiotics,Pharmaceuticals,Pune,Lucknow,7.26,40,0.18,56,31.7,17.926698,78.385133,2026-08-03 12:13:17.586 -0700
R001799,2026-08-04 00:43:22.000 -0700,A105,Pineapple,Fruits,Delhi,Amritsar,9.52,87,0.36,68,76.1,10.445097,76.268849,2026-08-03 12:13:22.578 -0700
R001800,2026-08-04 00:43:27.000 -0700,A104,Frozen Corn,Frozen Foods,Lucknow,Patna,-18.15,51,0.93,59,59.5,23.393229,75.493774,2026-08-03 12:13:27.593 -0700
R001801,2026-08-04 00:43:32.000 -0700,A101,Medicines,Pharmaceuticals,Hyderabad,Bengaluru,23.43,51,0.16,61,56,17.510969,78.703193,2026-08-03 12:13:32.616 -0700
R001802,2026-08-04 00:43:37.000 -0700,A106,Asparagus,Exotic Fruits & Vegetables,Mumbai,Jaipur,3.42,97,0.59,57,62.3,13.471818,77.068095,2026-08-03 12:13:37.611 -0700
R001803,2026-08-04 00:43:42.000 -0700,A104,Lettuce,Exotic Fruits & Vegetables,Chennai,Coimbatore,0.15,96,0.48,71,56.1,13.244521,77.265387,2026-08-03 12:13:42.607 -0700
R001804,2026-08-04 00:43:47.000 -0700,A110,Broccoli,Exotic Fruits & Vegetables,Bengaluru,Chennai,0.07,96,0.37,87,74,12.858688,77.071527,2026-08-03 12:13:47.670 -0700
R001805,2026-08-04 00:43:52.000 -0700,A105,Frozen Chicken,Frozen Foods,Pune,Hyderabad,-19.32,54,0.26,100,79,13.168329,77.48932,2026-08-03 12:13:52.670 -0700
R001806,2026-08-04 00:43:57.000 -0700,A112,Tomato,Vegetables,Lucknow,Patna,11.74,86,0.42,48,57.6,22.059149,75.516653,2026-08-03 12:13:57.679 -0700
R001807,2026-08-04 00:44:02.000 -0700,A108,Apple,Fruits,Nagpur,Raipur,2.65,90,0.47,65,52,34.25329,74.975559,2026-08-03 12:14:02.700 -0700
R001808,2026-08-04 00:44:07.000 -0700,A110,Blood Plasma,Pharmaceuticals,Pune,Hyderabad,-29.37,50,0.45,74,33.4,17.847801,78.425351,2026-08-03 12:14:07.695 -0700
R001809,2026-08-04 00:44:12.000 -0700,A115,Insulin,Pharmaceuticals,Ahmedabad,Chandigarh,6.9,31,0.19,68,55.9,17.696471,78.009473,2026-08-03 12:14:12.723 -0700
R001810,2026-08-04 00:44:17.000 -0700,A105,Frozen Fish,Frozen Foods,Lucknow,Patna,-11.55,54,0.68,47,49,9.743008,76.593416,2026-08-03 12:14:17.734 -0700
R001811,2026-08-04 00:44:22.000 -0700,A101,Capsicum,Vegetables,Mumbai,Ahmedabad,9.45,92,0.34,92,41.3,12.614975,77.373678,2026-08-03 12:14:22.758 -0700
R001812,2026-08-04 00:44:27.000 -0700,A105,Medicines,Pharmaceuticals,Visakhapatnam,Bhubaneswar,20.94,53,0.13,93,55.8,17.311982,78.243817,2026-08-03 12:14:27.786 -0700
R001813,2026-08-04 00:44:32.000 -0700,A106,Frozen French Fries,Frozen Foods,Delhi,Amritsar,,50,0.19,67,70.7,19.942121,72.727204,2026-08-03 12:14:32.805 -0700
R001814,2026-08-04 00:44:37.000 -0700,A114,Papaya,Fruits,Indore,Bhopal,12.86,85,0.5,73,34.3,17.623394,79.273167,2026-08-03 12:14:37.806 -0700
R001815,2026-08-04 00:44:42.000 -0700,A114,Potato,Vegetables,Pune,Nagpur,,94,0.55,60,73,22.744509,75.563128,2026-08-03 12:14:42.839 -0700
R001816,2026-08-04 00:44:47.000 -0700,A102,Avocados,Exotic Fruits & Vegetables,Kochi,Bengaluru,7.24,75,0.66,46,36.5,13.10244,77.756978,2026-08-03 12:14:47.820 -0700
R001817,2026-08-04 00:44:52.000 -0700,A105,Banana,Fruits,Kolkata,Guwahati,14.82,89,0.22,88,37.6,16.882035,81.167439,2026-08-03 12:14:52.848 -0700
R001818,2026-08-04 00:44:57.000 -0700,A111,Tomato,Vegetables,Mumbai,Goa,13.03,86,0.38,76,61.4,23.387546,75.208912,2026-08-03 12:14:57.865 -0700
R001819,2026-08-04 00:45:02.000 -0700,A115,Frozen Prawns,Frozen Foods,Visakhapatnam,Bhubaneswar,-15.21,58,0.82,44,34.9,9.958928,76.905521,2026-08-03 12:15:02.874 -0700
R001820,2026-08-04 00:45:07.000 -0700,A108,Tomato,Vegetables,Chennai,Coimbatore,8.57,87,0.73,60,74.3,22.317044,76.120155,2026-08-03 12:15:07.878 -0700
R001821,2026-08-04 00:45:12.000 -0700,A115,Insulin,Pharmaceuticals,Pune,Lucknow,,37,0.33,97,30.9,17.100734,78.514328,2026-08-03 12:15:12.914 -0700
R001822,2026-08-04 00:45:17.000 -0700,A104,Potato,Vegetables,Ahmedabad,Delhi,,95,0.56,59,55.6,22.916013,76.15078,2026-08-03 12:15:17.930 -0700
R001823,2026-08-04 00:45:22.000 -0700,A106,Apple,Fruits,Nashik,Delhi,2.64,90,0.65,68,86.1,34.391111,74.183166,2026-08-03 12:15:22.942 -0700
R001824,2026-08-04 00:45:27.000 -0700,A114,Ice Cream,Frozen Foods,Ahmedabad,Delhi,-21.24,41,0.28,99,88.1,19.294433,72.895785,2026-08-03 12:15:27.975 -0700
R001825,2026-08-04 00:45:32.000 -0700,A112,Lettuce,Exotic Fruits & Vegetables,Surat,Pune,0.91,95,0.51,80,59.4,13.381017,77.991076,2026-08-03 12:15:32.964 -0700
R001826,2026-08-04 00:45:37.000 -0700,A115,Frozen Fish,Frozen Foods,Ahmedabad,Chandigarh,,57,0.77,88,37.5,10.216832,76.659274,2026-08-03 12:15:37.994 -0700
R001827,2026-08-04 00:45:42.000 -0700,A112,Onion,Vegetables,Bengaluru,Kochi,2.96,73,0.7,99,69.1,20.570765,74.74971,2026-08-03 12:15:43.024 -0700
R001828,2026-08-04 00:45:47.000 -0700,A108,Frozen Chicken,Frozen Foods,Nashik,Jaipur,-18.2,57,0.1,85,58.2,13.043273,77.031047,2026-08-03 12:15:48.019 -0700
R001829,2026-08-04 00:45:52.000 -0700,A107,Frozen Chicken,Frozen Foods,Hyderabad,Bengaluru,-18.36,44,0.18,70,48.7,12.870568,77.113068,2026-08-03 12:15:53.047 -0700
R001830,2026-08-04 00:45:57.000 -0700,A107,Lettuce,Exotic Fruits & Vegetables,Hyderabad,Bengaluru,0.47,95,0.13,71,88.1,13.244188,77.671172,2026-08-03 12:15:58.067 -0700
R001831,2026-08-04 00:46:03.000 -0700,A108,Green Peas,Vegetables,Nagpur,Raipur,0.97,92,0.61,50,76.5,30.287205,76.225263,2026-08-03 12:16:03.088 -0700
R001832,2026-08-04 00:46:08.000 -0700,A112,Blood Plasma,Pharmaceuticals,Hyderabad,Bengaluru,-21.57,39,0.12,98,56.2,17.463644,78.930057,2026-08-03 12:16:08.086 -0700
R001833,2026-08-04 00:46:13.000 -0700,A111,Antibiotics,Pharmaceuticals,Delhi,Amritsar,5.99,45,0.22,78,34.5,17.054243,78.887807,2026-08-03 12:16:13.106 -0700
R001834,2026-08-04 00:46:18.000 -0700,A114,Frozen Chicken,Frozen Foods,Mumbai,Delhi,-19.98,56,0.73,55,48.4,13.358241,77.103094,2026-08-03 12:16:18.121 -0700
R001835,2026-08-04 00:46:23.000 -0700,A114,Mango,Fruits,Bengaluru,Kochi,,89,0.29,89,61.9,19.37822,74.572601,2026-08-03 12:16:23.148 -0700
R001836,2026-08-04 00:46:28.000 -0700,A108,Asparagus,Exotic Fruits & Vegetables,Indore,Delhi,3.54,98,0.46,53,79.9,12.647808,77.697419,2026-08-03 12:16:28.132 -0700
R001837,2026-08-04 00:46:33.000 -0700,A109,Blood Plasma,Pharmaceuticals,Kolkata,Guwahati,-17.89,31,0.38,45,52.4,17.896793,78.572512,2026-08-03 12:16:33.151 -0700
R001838,2026-08-04 00:46:38.000 -0700,A113,Grapes,Fruits,Hyderabad,Bengaluru,1.93,90,0.76,58,43.9,19.66714,73.37853,2026-08-03 12:16:38.184 -0700
R001839,2026-08-04 00:46:43.000 -0700,A104,Blood Plasma,Pharmaceuticals,Pune,Hyderabad,-23.85,43,0.21,60,81.2,17.722736,78.284367,2026-08-03 12:16:43.182 -0700
R001840,2026-08-04 00:46:48.000 -0700,A107,Orange,Fruits,Bengaluru,Kochi,10.05,85,0.48,99,79.6,21.293837,78.351607,2026-08-03 12:16:48.193 -0700
R001841,2026-08-04 00:46:53.000 -0700,A114,Papaya,Fruits,Kolkata,Guwahati,12.84,86,0.39,95,48.1,17.49875,78.085598,2026-08-03 12:16:53.223 -0700
R001842,2026-08-04 00:46:58.000 -0700,A110,Capsicum,Vegetables,Nagpur,Raipur,8.26,93,0.2,59,34.3,12.567771,77.925174,2026-08-03 12:16:58.249 -0700
R001843,2026-08-04 00:47:03.000 -0700,A109,Strawberries,Fruits,Bengaluru,Chennai,6.33,94,0.67,73,34.3,18.782742,73.321734,2026-08-03 12:17:03.241 -0700
R001844,2026-08-04 00:47:08.000 -0700,A104,Papaya,Fruits,Hyderabad,Chennai,12.85,89,0.42,79,87.3,16.545251,79.09312,2026-08-03 12:17:08.278 -0700
R001845,2026-08-04 00:47:13.000 -0700,A109,Dragon Fruit,Exotic Fruits & Vegetables,Delhi,Amritsar,8.5,88,0.19,46,40.7,17.084572,78.733342,2026-08-03 12:17:13.290 -0700
R001846,2026-08-04 00:47:18.000 -0700,A107,Medicines,Pharmaceuticals,Mumbai,Delhi,22.56,36,0.33,45,85.3,17.969257,78.402416,2026-08-03 12:17:18.307 -0700
R001847,2026-08-04 00:47:23.000 -0700,A104,Avocados,Exotic Fruits & Vegetables,Ahmedabad,Delhi,5.78,70,0.64,58,86.8,13.01216,77.068363,2026-08-03 12:17:23.315 -0700
R001848,2026-08-04 00:47:28.000 -0700,A114,Orange,Fruits,Nashik,Delhi,3.26,85,0.56,73,82.3,21.346309,79.072856,2026-08-03 12:17:28.341 -0700
R001849,2026-08-04 00:47:33.000 -0700,A102,Medicines,Pharmaceuticals,Delhi,Amritsar,15.04,50,0.42,85,30.5,17.111243,78.413159,2026-08-03 12:17:33.367 -0700
R001850,2026-08-04 00:47:38.000 -0700,A108,Frozen Meat,Frozen Foods,Visakhapatnam,Bhubaneswar,-18.17,40,0.48,45,77.9,19.057184,73.485836,2026-08-03 12:17:38.379 -0700
R001851,2026-08-04 00:47:43.000 -0700,A109,Frozen Fish,Frozen Foods,Indore,Delhi,-19.13,42,0.39,88,70.1,9.805206,76.907705,2026-08-03 12:17:43.402 -0700
R001852,2026-08-04 00:47:48.000 -0700,A101,Capsicum,Vegetables,Pune,Lucknow,8.31,95,0.16,40,66.4,12.958424,77.659604,2026-08-03 12:17:48.429 -0700
R001853,2026-08-04 00:47:53.000 -0700,A112,Cauliflower,Vegetables,Kochi,Bengaluru,8.41,100,0.78,74,39.9,30.018225,76.337602,2026-08-03 12:17:53.424 -0700
R001854,2026-08-04 00:47:58.000 -0700,A107,Dragon Fruit,Exotic Fruits & Vegetables,Pune,Hyderabad,12.65,87,0.26,61,80.9,17.880253,78.975052,2026-08-03 12:17:58.455 -0700
R001855,2026-08-04 00:48:03.000 -0700,A101,Potato,Vegetables,Visakhapatnam,Bhubaneswar,7.32,94,0.6,53,33.8,22.391053,75.694344,2026-08-03 12:18:03.463 -0700
R001856,2026-08-04 00:48:08.000 -0700,A108,Frozen French Fries,Frozen Foods,Pune,Hyderabad,-14.85,52,0.23,70,45.1,19.209732,73.445989,2026-08-03 12:18:08.494 -0700
R001857,2026-08-04 00:48:13.000 -0700,A114,Ice Cream,Frozen Foods,Pune,Lucknow,-20.58,47,0.85,64,50.4,19.698162,72.868858,2026-08-03 12:18:13.528 -0700
R001858,2026-08-04 00:48:18.000 -0700,A114,Mango,Fruits,Hyderabad,Chennai,15.13,85,0.28,64,46,19.043326,75.374699,2026-08-03 12:18:19.371 -0700
R001859,2026-08-04 00:48:23.000 -0700,A115,Potato,Vegetables,Bengaluru,Kochi,11.76,,0.47,100,53,22.057488,75.519754,2026-08-03 12:18:23.567 -0700
R001860,2026-08-04 00:48:28.000 -0700,A104,Grapes,Fruits,Lucknow,Patna,1.97,92,0.37,60,43.8,19.376341,73.234959,2026-08-03 12:18:28.577 -0700
R001861,2026-08-04 00:48:33.000 -0700,A106,Potato,Vegetables,Pune,Lucknow,,94,0.39,46,78.9,22.366296,75.507237,2026-08-03 12:18:33.596 -0700
R001862,2026-08-04 00:48:38.000 -0700,A101,Blood Plasma,Pharmaceuticals,Pune,Lucknow,-29.12,43,0.34,79,42.5,17.871185,78.343601,2026-08-03 12:18:38.623 -0700
R001863,2026-08-04 00:48:43.000 -0700,A110,Kiwi,Exotic Fruits & Vegetables,Pune,Nagpur,0.81,90,0.4,59,87.2,13.098456,77.448767,2026-08-03 12:18:43.640 -0700
R001864,2026-08-04 00:48:48.000 -0700,A105,Onion,Vegetables,Indore,Delhi,1.48,72,0.54,50,75,20.86974,74.066514,2026-08-03 12:18:48.657 -0700
R001865,2026-08-04 00:48:53.000 -0700,A112,Pineapple,Fruits,Lucknow,Patna,9.58,90,0.11,56,80.2,10.977902,76.262972,2026-08-03 12:18:53.681 -0700
R001866,2026-08-04 00:48:58.000 -0700,A115,Frozen French Fries,Frozen Foods,Nagpur,Raipur,-19.53,42,0.35,42,75.7,19.849621,73.136382,2026-08-03 12:18:58.684 -0700
R001867,2026-08-04 00:49:03.000 -0700,A106,Blood Plasma,Pharmaceuticals,Hyderabad,Bengaluru,-20.18,38,0.11,92,69.3,17.031765,78.45962,2026-08-03 12:19:03.708 -0700
R001868,2026-08-04 00:49:08.000 -0700,A104,Apple,Fruits,Ahmedabad,Chandigarh,0.87,92,0.43,50,37.2,34.394402,74.220071,2026-08-03 12:19:08.743 -0700
R001869,2026-08-04 00:49:13.000 -0700,A108,Antibiotics,Pharmaceuticals,Bengaluru,Chennai,5.37,42,0.13,74,69,17.954833,78.912798,2026-08-03 12:19:13.756 -0700
R001870,2026-08-04 00:49:18.000 -0700,A108,Antibiotics,Pharmaceuticals,Bengaluru,Chennai,5.69,33,0.28,47,32.8,17.031858,78.430525,2026-08-03 12:19:18.773 -0700
R001871,2026-08-04 00:49:23.000 -0700,A109,Vaccines,Pharmaceuticals,Visakhapatnam,Bhubaneswar,5.89,46,0.39,72,57,17.547281,78.787453,2026-08-03 12:19:23.789 -0700
R001872,2026-08-04 00:49:28.000 -0700,A103,Capsicum,Vegetables,Nagpur,Hyderabad,7.34,94,0.23,92,56.4,13.466182,77.057567,2026-08-03 12:19:28.808 -0700
R001873,2026-08-04 00:49:33.000 -0700,A115,Orange,Fruits,Mumbai,Goa,14.38,87,0.5,92,60.2,21.885148,78.210987,2026-08-03 12:19:33.816 -0700
R001874,2026-08-04 00:49:38.000 -0700,A113,Kiwi,Exotic Fruits & Vegetables,Nagpur,Raipur,0.63,91,0.68,79,30.7,12.63688,77.520123,2026-08-03 12:19:38.847 -0700
R001875,2026-08-04 00:49:43.000 -0700,A112,Biologics,Pharmaceuticals,Hyderabad,Bengaluru,5,46,0.49,40,48.5,17.341267,78.558351,2026-08-03 12:19:43.869 -0700
R001876,2026-08-04 00:49:48.000 -0700,A114,Frozen Prawns,Frozen Foods,Bengaluru,Kochi,-19.99,57,0.4,74,63.3,10.383184,76.781833,2026-08-03 12:19:48.891 -0700
R001877,2026-08-04 00:49:53.000 -0700,A104,Frozen Chicken,Frozen Foods,Indore,Delhi,-19.53,41,0.28,81,70.6,13.061437,77.10751,2026-08-03 12:19:53.922 -0700
R001878,2026-08-04 00:49:58.000 -0700,A101,Ice Cream,Frozen Foods,Chennai,Coimbatore,,54,0.7,82,78.6,19.300395,72.978808,2026-08-03 12:19:58.936 -0700
R001879,2026-08-04 00:50:03.000 -0700,A114,Grapes,Fruits,Kochi,Bengaluru,0.42,92,0.45,48,81.1,19.305315,73.092481,2026-08-03 12:20:03.952 -0700
R001880,2026-08-04 00:50:08.000 -0700,A114,Asparagus,Exotic Fruits & Vegetables,Indore,Delhi,3.37,96,0.48,92,89.6,12.861895,77.922029,2026-08-03 12:20:08.945 -0700
R001881,2026-08-04 00:50:13.000 -0700,A110,Ice Cream,Frozen Foods,Delhi,Amritsar,-22.18,43,0.21,65,30.7,19.618267,73.149391,2026-08-03 12:20:14.020 -0700
R001882,2026-08-04 00:50:18.000 -0700,A102,Asparagus,Exotic Fruits & Vegetables,Bengaluru,Chennai,2.08,99,0.68,64,63.5,12.660971,77.525781,2026-08-03 12:20:19.033 -0700
R001883,2026-08-04 00:50:23.000 -0700,A106,Grapes,Fruits,Mumbai,Jaipur,1.34,95,0.58,48,56.6,20.231096,73.082615,2026-08-03 12:20:24.016 -0700
R001884,2026-08-04 00:50:28.000 -0700,A101,Biologics,Pharmaceuticals,Pune,Hyderabad,8.44,41,0.43,62,44.6,17.639109,78.14542,2026-08-03 12:20:29.056 -0700
R001885,2026-08-04 00:50:33.000 -0700,A101,Grapes,Fruits,Ahmedabad,Delhi,1.23,92,0.75,46,35.4,19.58811,73.984249,2026-08-03 12:20:34.082 -0700
R001886,2026-08-04 00:50:39.000 -0700,A106,Frozen Prawns,Frozen Foods,Hyderabad,Bengaluru,-18.31,47,0.84,74,58.9,9.642831,76.167789,2026-08-03 12:20:39.166 -0700
R001887,2026-08-04 00:50:44.000 -0700,A109,Blood Plasma,Pharmaceuticals,Pune,Nagpur,-23.62,37,0.39,43,32.4,17.308767,78.567025,2026-08-03 12:20:44.145 -0700
R001888,2026-08-04 00:50:49.000 -0700,A112,Frozen French Fries,Frozen Foods,Visakhapatnam,Bhubaneswar,-19.01,41,0.64,55,48,19.563162,72.944694,2026-08-03 12:20:49.278 -0700
R001889,2026-08-04 00:50:54.000 -0700,A110,Carrot,Vegetables,Indore,Bhopal,1.08,96,0.4,88,50.8,30.483405,76.327672,2026-08-03 12:20:54.335 -0700
R001890,2026-08-04 00:50:59.000 -0700,A115,Biologics,Pharmaceuticals,Mumbai,Delhi,3.03,50,0.2,73,49.7,17.929165,78.587953,2026-08-03 12:20:59.317 -0700
R001891,2026-08-04 00:51:04.000 -0700,A107,Ice Cream,Frozen Foods,Chennai,Coimbatore,,44,0.97,52,37.6,19.377032,72.978805,2026-08-03 12:21:04.380 -0700
R001892,2026-08-04 00:51:09.000 -0700,A104,Medicines,Pharmaceuticals,Mumbai,Goa,22.92,40,0.29,91,89.8,17.784904,78.701182,2026-08-03 12:21:09.384 -0700
R001893,2026-08-04 00:51:14.000 -0700,A113,Mango,Fruits,Surat,Pune,11.78,90,0.22,42,88.7,18.994762,73.119509,2026-08-03 12:21:14.397 -0700
R001894,2026-08-04 00:51:19.000 -0700,A113,Antibiotics,Pharmaceuticals,Kochi,Bengaluru,4.53,39,0.33,63,80.1,17.425503,78.676783,2026-08-03 12:21:19.425 -0700
R001895,2026-08-04 00:51:24.000 -0700,A111,Potato,Vegetables,Hyderabad,Kolkata,6.07,94,0.77,61,59.3,22.412261,76.126252,2026-08-03 12:21:24.396 -0700
R001896,2026-08-04 00:51:29.000 -0700,A115,Broccoli,Exotic Fruits & Vegetables,Lucknow,Patna,2.31,100,0.68,44,73.7,12.99953,77.289339,2026-08-03 12:21:29.436 -0700
R001897,2026-08-04 00:51:34.000 -0700,A115,Blood Plasma,Pharmaceuticals,Chennai,Coimbatore,-21.58,36,0.42,43,71.3,17.703417,78.028014,2026-08-03 12:21:34.431 -0700
R001898,2026-08-04 00:51:39.000 -0700,A107,Ice Cream,Frozen Foods,Kochi,Mumbai,-24.39,56,0.72,88,54.5,19.686863,73.358037,2026-08-03 12:21:39.464 -0700
R001899,2026-08-04 00:51:44.000 -0700,A115,Frozen Meat,Frozen Foods,Kolkata,Guwahati,-18.17,47,0.55,100,52.9,19.801811,73.124567,2026-08-03 12:21:44.475 -0700
R001900,2026-08-04 00:51:49.000 -0700,A105,Frozen Corn,Frozen Foods,Lucknow,Patna,-19.7,47,0.8,74,72.2,23.428438,75.87937,2026-08-03 12:21:49.506 -0700
R001901,2026-08-04 00:51:54.000 -0700,A105,Asparagus,Exotic Fruits & Vegetables,Delhi,Amritsar,2.69,100,0.24,53,85.4,13.476628,77.944841,2026-08-03 12:21:54.514 -0700
R001902,2026-08-04 00:51:59.000 -0700,A109,Lettuce,Exotic Fruits & Vegetables,Mumbai,Delhi,0.87,96,0.35,50,36.8,13.165897,77.153262,2026-08-03 12:21:59.538 -0700
R001903,2026-08-04 00:52:04.000 -0700,A115,Onion,Vegetables,Mumbai,Goa,9.04,73,0.8,64,65.9,20.254297,74.031781,2026-08-03 12:22:04.526 -0700
R001904,2026-08-04 00:52:09.000 -0700,A107,Capsicum,Vegetables,Hyderabad,Bengaluru,9.89,91,0.34,44,44.4,13.040807,77.831734,2026-08-03 12:22:09.565 -0700
R001905,2026-08-04 00:52:14.000 -0700,A108,Carrot,Vegetables,Nagpur,Raipur,1.18,98,0.25,93,35.3,30.562859,76.414376,2026-08-03 12:22:14.555 -0700
R001906,2026-08-04 00:52:19.000 -0700,A111,Asparagus,Exotic Fruits & Vegetables,Mumbai,Delhi,3.75,,0.58,47,62.8,13.024181,77.501336,2026-08-03 12:22:19.590 -0700
R001907,2026-08-04 00:52:24.000 -0700,A115,Frozen Meat,Frozen Foods,Mumbai,Goa,-18.16,40,0.22,46,73.5,19.45418,72.905493,2026-08-03 12:22:24.578 -0700
R001908,2026-08-04 00:52:29.000 -0700,A103,Dragon Fruit,Exotic Fruits & Vegetables,Lucknow,Patna,7.78,90,0.58,67,34.7,17.738651,78.274917,2026-08-03 12:22:29.614 -0700
R001909,2026-08-04 00:52:34.000 -0700,A110,Medicines,Pharmaceuticals,Surat,Pune,22.52,60,0.27,93,54.7,17.456599,78.297218,2026-08-03 12:22:34.608 -0700
R001910,2026-08-04 00:52:39.000 -0700,A102,Grapes,Fruits,Nashik,Jaipur,0.21,93,0.63,47,51.6,20.298105,74.430079,2026-08-03 12:22:39.645 -0700
R001911,2026-08-04 00:52:44.000 -0700,A104,Biologics,Pharmaceuticals,Mumbai,Ahmedabad,7.11,33,0.39,76,36,17.131038,78.097673,2026-08-03 12:22:44.635 -0700
R001912,2026-08-04 00:52:49.000 -0700,A104,Frozen French Fries,Frozen Foods,Kochi,Mumbai,-18.06,55,0.92,66,67.3,19.512052,72.756608,2026-08-03 12:22:49.669 -0700
